case_id,mode,group,seed_cluster,cleared_count,source_count,complete,error,exit_reason,average_clear_time_s,total_virtual_time_s,distance_m,requests,clear_failures,program_runtime_s
LOCAL-final-q3-fixed_negative_bias-386139834,3,fixed_negative_bias,386139834,13,13,True,,user_exit,269.5068514615385,3503.589069,13742.94533525989,135,8,0.031050249934196472
LOCAL-final-q3-fixed_negative_bias-1331042499,3,fixed_negative_bias,1331042499,16,16,True,,user_exit,201.08927825,3217.428452,12367.142253231657,132,6,0.035291582928039134
LOCAL-final-q3-fixed_negative_bias-664088901,3,fixed_negative_bias,664088901,14,14,True,,user_exit,219.82468578571428,3077.545601,11897.727997748707,125,7,0.02971654199063778
LOCAL-final-q3-fixed_negative_bias-452356889,3,fixed_negative_bias,452356889,12,12,True,,user_exit,264.73283091666667,3176.793971,11838.969855736144,144,10,0.028170624980702996
LOCAL-final-q3-fixed_negative_bias-216561149,3,fixed_negative_bias,216561149,16,16,True,,user_exit,198.402832625,3174.445322,12837.226600571736,111,8,0.044340915977954865
LOCAL-final-q3-fixed_negative_bias-1241886667,3,fixed_negative_bias,1241886667,11,11,True,,user_exit,279.4865355454545,3074.351891,11431.759454462655,140,9,0.022659458918496966
LOCAL-final-q3-fixed_negative_bias-1425472630,3,fixed_negative_bias,1425472630,15,15,True,,user_exit,189.60340873333334,2844.051131,10715.255645167555,124,5,0.030779499909840524
LOCAL-final-q3-fixed_negative_bias-741135766,3,fixed_negative_bias,741135766,12,12,True,,user_exit,254.43689825,3053.242779,11436.21389127392,136,8,0.03101404197514057
LOCAL-final-q3-fixed_negative_bias-1912954398,3,fixed_negative_bias,1912954398,12,12,True,,user_exit,245.74446366666666,2948.933564,11044.667806997384,130,5,0.024107250035740435
LOCAL-final-q3-fixed_negative_bias-1660585880,3,fixed_negative_bias,1660585880,15,15,True,,user_exit,200.96159466666668,3014.42392,11767.119602235218,117,4,0.03654404100961983
LOCAL-final-q3-fixed_negative_bias-184337646,3,fixed_negative_bias,184337646,10,10,True,,user_exit,305.3208452,3053.208452,11446.042262240095,135,6,0.019432750064879656
LOCAL-final-q3-fixed_negative_bias-1864677274,3,fixed_negative_bias,1864677274,15,15,True,,user_exit,201.69812226666667,3025.471834,11727.359175748885,121,5,0.03052104194648564
LOCAL-final-q3-fixed_negative_bias-901350543,3,fixed_negative_bias,901350543,14,14,True,,user_exit,233.460736,3268.450304,12522.251523050692,136,7,0.030697999987751245
LOCAL-final-q3-fixed_negative_bias-2065443913,3,fixed_negative_bias,2065443913,11,11,True,,user_exit,291.4995480909091,3206.495029,11977.475143680653,143,6,0.02702933398541063
LOCAL-final-q3-fixed_negative_bias-107132760,3,fixed_negative_bias,107132760,10,10,True,,user_exit,279.7893244,2797.893244,10129.466215710381,136,6,0.027476040995679796
LOCAL-final-q3-fixed_negative_bias-1286352824,3,fixed_negative_bias,1286352824,13,13,True,,user_exit,231.67353223076924,3011.755919,11408.779591003358,130,7,0.03766183299012482
LOCAL-final-q3-fixed_negative_bias-1181757361,3,fixed_negative_bias,1181757361,16,16,True,,user_exit,212.8170138125,3405.072221,13565.361113533769,127,13,0.04314912494737655
LOCAL-final-q3-fixed_negative_bias-1892892112,3,fixed_negative_bias,1892892112,13,13,True,,user_exit,231.02553323076924,3003.331932,11221.659661942169,133,4,0.027196792070753872
LOCAL-final-q3-fixed_negative_bias-1503173587,3,fixed_negative_bias,1503173587,12,12,True,,user_exit,242.94171375,2915.300565,10981.502825708294,126,3,0.026586499996483326
LOCAL-final-q3-fixed_negative_bias-652370379,3,fixed_negative_bias,652370379,11,11,True,,user_exit,282.30710663636364,3105.378173,11711.890865100395,135,7,0.03148333297576755
LOCAL-final-q3-fixed_negative_bias-437280008,3,fixed_negative_bias,437280008,12,12,True,,user_exit,264.7184105833333,3176.620927,12378.104640253461,124,5,0.035907624987885356
LOCAL-final-q3-fixed_negative_bias-313632295,3,fixed_negative_bias,313632295,13,13,True,,user_exit,214.40251892307694,2787.232746,10196.16373098798,133,7,0.017284916946664453
LOCAL-final-q3-fixed_negative_bias-172270328,3,fixed_negative_bias,172270328,16,16,True,,user_exit,213.59013225,3417.442116,13327.21057935372,135,9,0.03401433303952217
LOCAL-final-q3-fixed_negative_bias-1232184224,3,fixed_negative_bias,1232184224,15,15,True,,user_exit,198.63293013333333,2979.493952,10692.469760559057,151,11,0.035495958058163524
LOCAL-final-q3-fixed_negative_bias-304852580,3,fixed_negative_bias,304852580,10,10,True,,user_exit,253.2424381,2532.424381,8912.121902615958,134,9,0.027880874928086996
LOCAL-final-q3-fixed_negative_bias-479631008,3,fixed_negative_bias,479631008,15,15,True,,user_exit,204.534111,3068.011665,11640.058324887752,130,3,0.04245275002904236
LOCAL-final-q3-smooth_shared_field-542637487,3,smooth_shared_field,542637487,15,15,True,,user_exit,188.37670473333336,2825.650571,10398.25285158839,131,3,0.030789916985668242
LOCAL-final-q3-smooth_shared_field-379721249,3,smooth_shared_field,379721249,14,14,True,,user_exit,217.95409128571427,3051.357278,11751.786392236347,125,7,0.01932975009549409
LOCAL-final-q3-smooth_shared_field-138718803,3,smooth_shared_field,138718803,13,13,True,,user_exit,245.334752,3189.351776,12261.758873297924,134,13,0.03540466702543199
LOCAL-final-q3-smooth_shared_field-706083910,3,smooth_shared_field,706083910,15,15,True,,user_exit,205.77341399999997,3086.60121,11888.006048128438,126,6,0.028032250003889203
LOCAL-final-q3-smooth_shared_field-1589673444,3,smooth_shared_field,1589673444,12,12,True,,user_exit,227.70041358333333,2732.404963,9772.02482287313,138,7,0.038637249963358045
LOCAL-final-q3-smooth_shared_field-1318552240,3,smooth_shared_field,1318552240,10,10,True,,user_exit,272.2858096,2722.858096,9774.290479592297,135,5,0.023531084065325558
LOCAL-final-q3-smooth_shared_field-1920603491,3,smooth_shared_field,1920603491,15,15,True,,user_exit,192.22052219999998,2883.307833,10871.539156508672,127,7,0.02293475007172674
LOCAL-final-q3-smooth_shared_field-660545497,3,smooth_shared_field,660545497,12,12,True,,user_exit,253.62707425,3043.524891,11537.624464747974,129,4,0.02381849999073893
LOCAL-final-q3-smooth_shared_field-585073781,3,smooth_shared_field,585073781,11,11,True,,user_exit,253.81240945454545,2791.936504,10339.682516201507,127,4,0.037127999938093126
LOCAL-final-q3-smooth_shared_field-1409103709,3,smooth_shared_field,1409103709,11,11,True,,user_exit,240.89705845454546,2649.867643,9754.338213301666,122,2,0.03002904204186052
LOCAL-final-q3-smooth_shared_field-1472757889,3,smooth_shared_field,1472757889,10,10,True,,user_exit,305.4719088,3054.719088,11473.595447142887,135,8,0.02818962500896305
LOCAL-final-q3-smooth_shared_field-1822718464,3,smooth_shared_field,1822718464,13,13,True,,user_exit,267.17225646153844,3473.239334,13451.196664924504,140,9,0.029752167058177292
LOCAL-final-q3-smooth_shared_field-1345464915,3,smooth_shared_field,1345464915,15,15,True,,user_exit,225.80096326666666,3387.014449,13345.072255333429,131,12,0.0511465419549495
LOCAL-final-q3-smooth_shared_field-1296697544,3,smooth_shared_field,1296697544,12,12,True,,user_exit,246.18513725,2954.221647,11161.10823903923,130,10,0.030706083052791655
LOCAL-final-q3-smooth_shared_field-1324213427,3,smooth_shared_field,1324213427,12,12,True,,user_exit,251.90030833333333,3022.8037,11419.01849669652,131,7,0.03802295890636742
LOCAL-final-q3-smooth_shared_field-596427591,3,smooth_shared_field,596427591,13,13,True,,user_exit,210.81968215384614,2740.655868,10148.27932017069,127,7,0.02748008305206895
LOCAL-final-q3-smooth_shared_field-542945113,3,smooth_shared_field,542945113,11,11,True,,user_exit,248.36671845454546,2732.033903,9770.169527240638,137,6,0.030074416077695787
LOCAL-final-q3-smooth_shared_field-767893562,3,smooth_shared_field,767893562,10,10,True,,user_exit,299.9292621,2999.292621,11081.463103522032,140,11,0.02569758298341185
LOCAL-final-q3-smooth_shared_field-1077061507,3,smooth_shared_field,1077061507,12,12,True,,user_exit,245.7392831666667,2948.871398,11019.356992141935,132,7,0.03157704195473343
LOCAL-final-q3-smooth_shared_field-497013704,3,smooth_shared_field,497013704,16,16,True,,user_exit,203.9486149375,3263.177839,12635.88919665998,130,3,0.02906091697514057
LOCAL-final-q3-smooth_shared_field-1740675741,3,smooth_shared_field,1740675741,12,12,True,,user_exit,278.05663499999997,3336.67962,12988.398101487028,128,0,0.02944741607643664
LOCAL-final-q3-smooth_shared_field-1274393902,3,smooth_shared_field,1274393902,12,12,True,,user_exit,242.57370033333333,2910.884404,10734.422018195446,133,2,0.028684625052846968
LOCAL-final-q3-smooth_shared_field-1234982061,3,smooth_shared_field,1234982061,11,11,True,,user_exit,245.707791,2702.785701,10008.928506550408,122,2,0.020129667012952268
LOCAL-final-q3-smooth_shared_field-260648872,3,smooth_shared_field,260648872,12,12,True,,user_exit,243.50422516666666,2922.050702,10845.253496859388,134,7,0.030188500066287816
LOCAL-final-q3-smooth_shared_field-861686280,3,smooth_shared_field,861686280,12,12,True,,user_exit,218.92559325,2627.107119,9645.535597387483,122,3,0.026547707966528833
LOCAL-final-q3-smooth_shared_field-1528127779,3,smooth_shared_field,1528127779,13,13,True,,user_exit,234.2791133076923,3045.628473,11578.142370137291,132,11,0.02505020797252655
LOCAL-final-q3-smooth_shared_field-2142220311,3,smooth_shared_field,2142220311,16,16,True,,user_exit,197.89263475,3166.282156,12276.410779086247,126,4,0.02932533307466656
LOCAL-final-q3-smooth_shared_field-547927108,3,smooth_shared_field,547927108,15,15,True,,user_exit,212.03802046666667,3180.570307,12182.851544905887,135,12,0.033885707962326705
LOCAL-final-q3-smooth_shared_field-398370288,3,smooth_shared_field,398370288,15,15,True,,user_exit,198.92773806666668,2983.916071,11419.580350404456,128,12,0.031938208965584636
LOCAL-final-q3-smooth_shared_field-1518097813,3,smooth_shared_field,1518097813,16,16,True,,user_exit,207.6891474375,3323.026359,12420.13179753102,149,8,0.04185291694011539
LOCAL-final-q3-smooth_shared_field-836635060,3,smooth_shared_field,836635060,12,12,True,,user_exit,229.01294975,2748.155397,10095.776985089427,129,6,0.032807292067445815
LOCAL-final-q3-smooth_shared_field-523802310,3,smooth_shared_field,523802310,14,14,True,,user_exit,243.04607085714287,3402.644992,13208.224963746017,135,7,0.02908716700039804
LOCAL-final-q3-smooth_shared_field-662106092,3,smooth_shared_field,662106092,11,11,True,,user_exit,251.06938190909094,2761.763201,10318.815991654175,125,8,0.016167583991773427
LOCAL-final-q3-smooth_shared_field-1312614476,3,smooth_shared_field,1312614476,16,16,True,,user_exit,203.9142330625,3262.627729,12988.13864200773,120,7,0.03820908290799707
LOCAL-final-q3-smooth_shared_field-1368975556,3,smooth_shared_field,1368975556,10,10,True,,user_exit,279.55033130000004,2795.503313,10472.516564885576,123,4,0.025018499931320548
LOCAL-final-q3-smooth_shared_field-312083342,3,smooth_shared_field,312083342,15,15,True,,user_exit,242.2770058,3634.155087,14095.775424632706,144,5,0.032595416996628046
LOCAL-final-q3-smooth_shared_field-2023236244,3,smooth_shared_field,2023236244,16,16,True,,user_exit,211.750407125,3388.006514,13055.032579704755,138,6,0.038031250005587935
LOCAL-final-q3-smooth_shared_field-1997973752,3,smooth_shared_field,1997973752,10,10,True,,user_exit,280.77863779999996,2807.786378,10288.931882857245,131,4,0.02550616697408259
LOCAL-final-q3-smooth_shared_field-1748709290,3,smooth_shared_field,1748709290,13,13,True,,user_exit,212.70474815384614,2765.161726,10635.808620676687,112,2,0.03641454200260341
LOCAL-final-q3-smooth_shared_field-1956250307,3,smooth_shared_field,1956250307,16,16,True,,user_exit,203.2004439375,3251.207103,12391.035509634057,139,10,0.042816083994694054
LOCAL-final-q3-smooth_shared_field-453340213,3,smooth_shared_field,453340213,13,13,True,,user_exit,226.3393406923077,2942.411429,10992.057141362511,132,7,0.03319633402861655
LOCAL-final-q3-smooth_shared_field-1021894739,3,smooth_shared_field,1021894739,11,11,True,,user_exit,304.862437,3353.486807,12872.43403724232,138,7,0.02247283305041492
LOCAL-final-q3-smooth_shared_field-1289676171,3,smooth_shared_field,1289676171,16,16,True,,user_exit,207.2921128125,3316.673805,12663.369026621576,141,10,0.0502724580001086
LOCAL-final-q3-smooth_shared_field-1310090657,3,smooth_shared_field,1310090657,11,11,True,,user_exit,259.41974354545454,2853.617179,10258.085894710748,145,14,0.02414920798037201
LOCAL-final-q3-smooth_shared_field-1371284377,3,smooth_shared_field,1371284377,12,12,True,,user_exit,263.8755540833333,3166.506649,11957.533234227474,137,7,0.02477937494404614
LOCAL-final-q3-smooth_shared_field-291895626,3,smooth_shared_field,291895626,13,13,True,,user_exit,210.9076633076923,2741.799623,10168.998108792563,127,9,0.02456062496639788
LOCAL-final-q3-smooth_shared_field-1937660034,3,smooth_shared_field,1937660034,15,15,True,,user_exit,206.1254046,3091.881069,11849.4053302684,131,12,0.034194333013147116
LOCAL-final-q3-smooth_shared_field-1751159828,3,smooth_shared_field,1751159828,15,15,True,,user_exit,214.05145206666666,3210.771781,12068.858904082115,142,8,0.0427667920012027
LOCAL-final-q3-smooth_shared_field-217989136,3,smooth_shared_field,217989136,10,10,True,,user_exit,271.2850631,2712.850631,10164.253153611198,119,3,0.028991583036258817
LOCAL-final-q3-smooth_shared_field-776566696,3,smooth_shared_field,776566696,13,13,True,,user_exit,236.75615246153848,3077.829982,11739.149912360412,129,5,0.02844020794145763
LOCAL-final-q3-smooth_shared_field-1905196333,3,smooth_shared_field,1905196333,14,14,True,,user_exit,209.77995428571427,2936.91936,11269.596797239072,120,2,0.03139029198791832
LOCAL-final-q3-smooth_shared_field-2089914180,3,smooth_shared_field,2089914180,13,13,True,,user_exit,241.19760561538462,3135.568873,11802.844374468445,140,12,0.02856670890469104
LOCAL-final-q3-smooth_shared_field-1727381501,3,smooth_shared_field,1727381501,11,11,True,,user_exit,248.43416590909092,2732.775825,9843.87913184465,137,10,0.020866708015091717
LOCAL-final-q3-smooth_shared_field-577352776,3,smooth_shared_field,577352776,16,16,True,,user_exit,206.3044644375,3300.871431,12974.357163650877,131,16,0.04075770790223032
LOCAL-final-q3-smooth_shared_field-113672572,3,smooth_shared_field,113672572,16,16,True,,user_exit,173.775368,2780.405888,10727.029431230681,115,8,0.024473417084664106
LOCAL-final-q3-smooth_shared_field-944028935,3,smooth_shared_field,944028935,11,11,True,,user_exit,264.4672907272727,2909.140198,10920.700972498724,130,9,0.0399380000308156
LOCAL-final-q3-smooth_shared_field-1637087785,3,smooth_shared_field,1637087785,13,13,True,,user_exit,239.53117584615387,3113.905286,12179.526433709576,120,5,0.03147158399224281
LOCAL-final-q3-smooth_shared_field-2085534289,3,smooth_shared_field,2085534289,10,10,True,,user_exit,278.3960435,2783.960435,10014.802164611598,138,7,0.02202995796687901
LOCAL-final-q3-smooth_shared_field-1662839802,3,smooth_shared_field,1662839802,13,13,True,,user_exit,240.05456484615385,3120.709343,11928.546719224178,129,4,0.028119750088080764
LOCAL-final-q3-smooth_shared_field-1207098925,3,smooth_shared_field,1207098925,10,10,True,,user_exit,291.5658752,2915.658752,10883.293746243171,131,8,0.02366445807274431
LOCAL-final-q3-smooth_shared_field-1015728973,3,smooth_shared_field,1015728973,13,13,True,,user_exit,234.91413253846153,3053.883723,11394.418627631789,139,10,0.0292169590247795
LOCAL-final-q3-smooth_shared_field-332451610,3,smooth_shared_field,332451610,12,12,True,,user_exit,262.85660283333334,3154.279234,12096.396163920186,129,4,0.03185512498021126
LOCAL-final-q3-smooth_shared_field-469013028,3,smooth_shared_field,469013028,10,10,True,,user_exit,272.04678939999997,2720.467894,9837.339467765565,132,4,0.01694800006225705
LOCAL-final-q3-smooth_shared_field-1493029357,3,smooth_shared_field,1493029357,11,11,True,,user_exit,240.45386245454546,2644.992487,9549.962441247535,131,8,0.03885366697795689
LOCAL-final-q3-smooth_shared_field-1273554888,3,smooth_shared_field,1273554888,13,13,True,,user_exit,215.2835716923077,2798.686432,10458.432145330124,124,3,0.02856716699898243
LOCAL-final-q3-smooth_shared_field-1170258171,3,smooth_shared_field,1170258171,13,13,True,,user_exit,220.35101007692307,2864.563131,10887.815666282266,122,5,0.044003458926454186
LOCAL-final-q3-smooth_shared_field-1449067405,3,smooth_shared_field,1449067405,14,14,True,,user_exit,213.77109464285715,2992.795325,11323.976628456838,128,4,0.0183795829070732
LOCAL-final-q3-smooth_shared_field-830379720,3,smooth_shared_field,830379720,11,11,True,,user_exit,289.14360836363636,3180.579692,11907.898456798703,139,3,0.02500829193741083
LOCAL-final-q3-smooth_shared_field-651432356,3,smooth_shared_field,651432356,10,10,True,,user_exit,286.9268708,2869.268708,10461.343539018355,137,7,0.021817749948240817
LOCAL-final-q3-smooth_shared_field-839760796,3,smooth_shared_field,839760796,12,12,True,,user_exit,250.65855691666664,3007.902683,11459.513426472808,126,5,0.02839424996636808
LOCAL-final-q3-smooth_shared_field-609539424,3,smooth_shared_field,609539424,13,13,True,,user_exit,203.71339999999998,2648.2742,9901.371014019654,119,5,0.02979574992787093
LOCAL-final-q3-smooth_shared_field-592219885,3,smooth_shared_field,592219885,10,10,True,,user_exit,263.9866329,2639.866329,9539.331641333767,129,6,0.021878583007492125
LOCAL-final-q3-smooth_shared_field-111580228,3,smooth_shared_field,111580228,16,16,True,,user_exit,221.2387246875,3539.819595,14194.097981903236,128,11,0.057078166981227696
LOCAL-final-q3-smooth_shared_field-2091049286,3,smooth_shared_field,2091049286,11,11,True,,user_exit,251.25655309090908,2763.822084,10129.110427192485,129,3,0.015296958037652075
LOCAL-final-q3-smooth_shared_field-386139834,3,smooth_shared_field,386139834,13,13,True,,user_exit,270.27446869230766,3513.568093,13767.840463947325,135,7,0.029632040997967124
LOCAL-final-q3-smooth_shared_field-1331042499,3,smooth_shared_field,1331042499,16,16,True,,user_exit,199.22151575,3187.544252,12277.721251943096,131,8,0.03360525006428361
LOCAL-final-q3-smooth_shared_field-664088901,3,smooth_shared_field,664088901,14,14,True,,user_exit,219.75315742857143,3076.544204,11942.721023895076,123,6,0.028064167010597885
LOCAL-final-q3-smooth_shared_field-452356889,3,smooth_shared_field,452356889,12,12,True,,user_exit,260.23914575,3122.869749,11734.348733736158,141,14,0.04227145796176046
LOCAL-final-q3-smooth_shared_field-216561149,3,smooth_shared_field,216561149,16,16,True,,user_exit,188.2855251875,3012.568403,11722.84202397557,119,4,0.030939624994061887
LOCAL-final-q3-smooth_shared_field-1241886667,3,smooth_shared_field,1241886667,11,11,True,,user_exit,269.0895121818182,2959.984634,11044.923163578744,132,5,0.034926708904094994
LOCAL-final-q3-smooth_shared_field-1425472630,3,smooth_shared_field,1425472630,15,15,True,,user_exit,190.09301939999997,2851.395291,10781.976455452677,123,5,0.030286167049780488
LOCAL-final-q3-smooth_shared_field-741135766,3,smooth_shared_field,741135766,12,12,True,,user_exit,252.16230183333334,3025.947622,11389.73811486639,130,1,0.028009667061269283
LOCAL-final-q3-smooth_shared_field-1912954398,3,smooth_shared_field,1912954398,12,12,True,,user_exit,246.56315883333332,2958.757906,11083.789526902752,132,8,0.03787362505681813
LOCAL-final-q3-smooth_shared_field-1660585880,3,smooth_shared_field,1660585880,15,15,True,,user_exit,212.79302786666668,3191.895418,12509.477099487385,123,6,0.03439916705247015
LOCAL-final-q3-smooth_shared_field-184337646,3,smooth_shared_field,184337646,10,10,True,,user_exit,289.0408661,2890.408661,10802.043306560223,128,4,0.027986541972495615
LOCAL-final-q3-smooth_shared_field-1864677274,3,smooth_shared_field,1864677274,15,15,True,,user_exit,206.0164666,3090.246999,12021.23499385037,123,6,0.02954266604501754
LOCAL-final-q3-smooth_shared_field-901350543,3,smooth_shared_field,901350543,14,14,True,,user_exit,234.9665782142857,3289.532095,12632.660476128383,135,5,0.029749708017334342
LOCAL-final-q3-smooth_shared_field-2065443913,3,smooth_shared_field,2065443913,11,11,True,,user_exit,282.45403536363636,3106.994389,11654.971941254627,138,8,0.027271582977846265
LOCAL-final-q3-smooth_shared_field-107132760,3,smooth_shared_field,107132760,10,10,True,,user_exit,274.5110701,2745.110701,9985.553495054506,133,8,0.02898283302783966
LOCAL-final-q3-smooth_shared_field-1286352824,3,smooth_shared_field,1286352824,13,13,True,,user_exit,243.55649584615384,3166.234446,12036.172237945028,136,9,0.02595620893407613
LOCAL-final-q3-smooth_shared_field-1181757361,3,smooth_shared_field,1181757361,16,16,True,,user_exit,204.2606655625,3268.170649,13010.853244899647,120,8,0.04441104200668633
LOCAL-final-q3-smooth_shared_field-1892892112,3,smooth_shared_field,1892892112,13,13,True,,user_exit,240.13906146153846,3121.807799,11774.039002694497,135,5,0.03348283399827778
LOCAL-final-q3-smooth_shared_field-1503173587,3,smooth_shared_field,1503173587,12,12,True,,user_exit,244.73368833333333,2936.80426,10994.02129639991,130,5,0.025798041024245322
LOCAL-final-q3-smooth_shared_field-652370379,3,smooth_shared_field,652370379,11,11,True,,user_exit,272.275177,2995.026947,11095.134726074903,138,8,0.0290703329956159
LOCAL-final-q3-smooth_shared_field-437280008,3,smooth_shared_field,437280008,12,12,True,,user_exit,264.43398525000003,3173.207823,12391.039096048777,123,5,0.035419082967564464
LOCAL-final-q3-smooth_shared_field-313632295,3,smooth_shared_field,313632295,13,13,True,,user_exit,218.4945523846154,2840.429181,10497.145901264905,133,9,0.039406583993695676
LOCAL-final-q3-smooth_shared_field-172270328,3,smooth_shared_field,172270328,16,16,True,,user_exit,204.7450265,3275.920424,12869.602130030848,127,10,0.042388707981444895
LOCAL-final-q3-smooth_shared_field-1232184224,3,smooth_shared_field,1232184224,15,15,True,,user_exit,200.70582873333333,3010.587431,10782.937152104478,154,13,0.035591417108662426
LOCAL-final-q3-smooth_shared_field-304852580,3,smooth_shared_field,304852580,10,10,True,,user_exit,263.2766629,2632.766629,9408.833137955258,131,3,0.022227667039260268
LOCAL-final-q3-smooth_shared_field-479631008,3,smooth_shared_field,479631008,15,15,True,,user_exit,214.8687062,3223.030593,12565.152959509009,126,5,0.024414499988779426
LOCAL-final-q3-cell50_shared_field-542637487,3,cell50_shared_field,542637487,15,15,True,,user_exit,188.695557,2830.433355,10387.166772775154,134,7,0.04218454204965383
LOCAL-final-q3-cell50_shared_field-379721249,3,cell50_shared_field,379721249,14,14,True,,user_exit,218.44228364285715,3058.191971,11750.959853435417,125,3,0.024309915956109762
LOCAL-final-q3-cell50_shared_field-138718803,3,cell50_shared_field,138718803,13,13,True,,user_exit,257.54710807692305,3348.112405,13170.562024501496,128,9,0.023421874968335032
LOCAL-final-q3-cell50_shared_field-706083910,3,cell50_shared_field,706083910,15,15,True,,user_exit,206.9902422,3104.853633,11944.26816417397,126,3,0.031625542091205716
LOCAL-final-q3-cell50_shared_field-1589673444,3,cell50_shared_field,1589673444,12,12,True,,user_exit,235.23773816666667,2822.852858,10359.26430307242,135,10,0.027287417091429234
LOCAL-final-q3-cell50_shared_field-1318552240,3,cell50_shared_field,1318552240,10,10,True,,user_exit,272.6763002,2726.763002,9853.81501112904,133,5,0.024300499935634434
LOCAL-final-q3-cell50_shared_field-1920603491,3,cell50_shared_field,1920603491,15,15,True,,user_exit,194.13907833333332,2912.086175,10895.430859141232,130,5,0.024510458926670253
LOCAL-final-q3-cell50_shared_field-660545497,3,cell50_shared_field,660545497,12,12,True,,user_exit,254.16552066666668,3049.986248,11534.931234304617,132,7,0.02728958404622972
LOCAL-final-q3-cell50_shared_field-585073781,3,cell50_shared_field,585073781,11,11,True,,user_exit,260.0221422727273,2860.243565,10606.217820218075,130,4,0.026915624970570207
LOCAL-final-q3-cell50_shared_field-1409103709,3,cell50_shared_field,1409103709,11,11,True,,user_exit,239.33877590909088,2632.726535,9768.632675324003,118,1,0.032817291910760105
LOCAL-final-q3-cell50_shared_field-1472757889,3,cell50_shared_field,1472757889,10,10,True,,user_exit,302.8023688,3028.023688,11355.118443882302,133,5,0.025348959024995565
LOCAL-final-q3-cell50_shared_field-1822718464,3,cell50_shared_field,1822718464,13,13,True,,user_exit,272.7659676153846,3545.957579,13764.787897584218,144,14,0.03480379201937467
LOCAL-final-q3-cell50_shared_field-1345464915,3,cell50_shared_field,1345464915,15,15,True,,user_exit,226.12431486666668,3391.864723,13324.323619801156,134,15,0.04209250002168119
LOCAL-final-q3-cell50_shared_field-1296697544,3,cell50_shared_field,1296697544,12,12,True,,user_exit,251.20412258333332,3014.449471,11412.247361386044,133,13,0.034533999976702034
LOCAL-final-q3-cell50_shared_field-1324213427,3,cell50_shared_field,1324213427,12,12,True,,user_exit,256.3395306666667,3076.074368,11640.371839882147,131,4,0.038954250048846006
LOCAL-final-q3-cell50_shared_field-596427591,3,cell50_shared_field,596427591,13,13,True,,user_exit,225.3180513076923,2929.134667,11050.673323329092,126,3,0.03189924999605864
LOCAL-final-q3-cell50_shared_field-542945113,3,cell50_shared_field,542945113,11,11,True,,user_exit,245.81481445454546,2703.962959,9719.814777550719,133,4,0.023629209026694298
LOCAL-final-q3-cell50_shared_field-767893562,3,cell50_shared_field,767893562,10,10,True,,user_exit,300.0857202,3000.857202,11149.286010692073,138,11,0.02770762494765222
LOCAL-final-q3-cell50_shared_field-1077061507,3,cell50_shared_field,1077061507,12,12,True,,user_exit,247.41435758333333,2968.972291,11219.8614623179,128,5,0.03765129193197936
LOCAL-final-q3-cell50_shared_field-497013704,3,cell50_shared_field,497013704,16,16,True,,user_exit,205.99700975,3295.952156,12749.760773919488,134,8,0.023173209046944976
LOCAL-final-q3-cell50_shared_field-1740675741,3,cell50_shared_field,1740675741,12,12,True,,user_exit,266.23600358333334,3194.832043,12259.16019903878,130,3,0.030829916009679437
LOCAL-final-q3-cell50_shared_field-1274393902,3,cell50_shared_field,1274393902,12,12,True,,user_exit,247.90967283333336,2974.916074,10994.580358626408,134,1,0.0237229170743376
LOCAL-final-q3-cell50_shared_field-1234982061,3,cell50_shared_field,1234982061,11,11,True,,user_exit,248.33873972727272,2731.726137,10138.63067902984,124,5,0.02490387496072799
LOCAL-final-q3-cell50_shared_field-260648872,3,cell50_shared_field,260648872,12,12,True,,user_exit,247.0731516666667,2964.87782,10959.38911019652,138,9,0.028645707992836833
LOCAL-final-q3-cell50_shared_field-861686280,3,cell50_shared_field,861686280,12,12,True,,user_exit,220.44015358333334,2645.281843,9716.4092158619,122,1,0.018311665975488722
LOCAL-final-q3-cell50_shared_field-1528127779,3,cell50_shared_field,1528127779,13,13,True,,user_exit,246.23042553846153,3200.995532,12339.97766773714,131,8,0.03352020890451968
LOCAL-final-q3-cell50_shared_field-2142220311,3,cell50_shared_field,2142220311,16,16,True,,user_exit,206.3265895625,3301.225433,13211.127155712576,116,2,0.03938574995845556
LOCAL-final-q3-cell50_shared_field-547927108,3,cell50_shared_field,547927108,15,15,True,,user_exit,211.05700413333335,3165.855062,12174.2753067624,130,6,0.02721166703850031
LOCAL-final-q3-cell50_shared_field-398370288,3,cell50_shared_field,398370288,15,15,True,,user_exit,202.49914513333334,3037.487177,11652.435891944673,125,5,0.035138833918608725
LOCAL-final-q3-cell50_shared_field-1518097813,3,cell50_shared_field,1518097813,16,16,True,,user_exit,210.8257836875,3373.212539,12561.062691647745,155,12,0.034108292078599334
LOCAL-final-q3-cell50_shared_field-836635060,3,cell50_shared_field,836635060,12,12,True,,user_exit,224.18955433333335,2690.274652,9911.37325104903,125,5,0.030296416021883488
LOCAL-final-q3-cell50_shared_field-523802310,3,cell50_shared_field,523802310,14,14,True,,user_exit,241.81910985714285,3385.467538,13162.337691975321,134,7,0.040904041030444205
LOCAL-final-q3-cell50_shared_field-662106092,3,cell50_shared_field,662106092,11,11,True,,user_exit,248.08407581818182,2728.924834,10224.624164720992,121,5,0.017732999986037612
LOCAL-final-q3-cell50_shared_field-1312614476,3,cell50_shared_field,1312614476,16,16,True,,user_exit,205.5633588125,3289.013741,13130.068693054593,119,6,0.04787562496494502
