case_id,mode,group,seed_cluster,cleared_count,source_count,complete,error,exit_reason,average_clear_time_s,total_virtual_time_s,distance_m,requests,clear_failures,program_runtime_s
LOCAL-final-q3-reference_assumed-542637487,3,reference_assumed,542637487,15,15,True,,user_exit,191.63423593333334,2874.513539,10597.567693578278,133,4,0.012021749978885055
LOCAL-final-q3-reference_assumed-379721249,3,reference_assumed,379721249,14,14,True,,user_exit,215.3870255,3015.418357,11442.09178499798,128,3,0.008759042015299201
LOCAL-final-q3-reference_assumed-138718803,3,reference_assumed,138718803,13,13,True,,user_exit,252.68422838461538,3284.894969,12809.474835098943,127,3,0.011442583054304123
LOCAL-final-q3-reference_assumed-706083910,3,reference_assumed,706083910,15,15,True,,user_exit,206.92432706666665,3103.864906,11914.324519504755,127,3,0.011952333967201412
LOCAL-final-q3-reference_assumed-1589673444,3,reference_assumed,1589673444,12,12,True,,user_exit,238.1024645,2857.229574,10501.147861892614,133,4,0.009463875088840723
LOCAL-final-q3-reference_assumed-1318552240,3,reference_assumed,1318552240,10,10,True,,user_exit,277.0822461,2770.822461,10049.112300726,132,2,0.0056748330825939775
LOCAL-final-q3-reference_assumed-1920603491,3,reference_assumed,1920603491,15,15,True,,user_exit,195.7591608,2936.387412,10941.937053820113,132,4,0.010236082947812974
LOCAL-final-q3-reference_assumed-660545497,3,reference_assumed,660545497,12,12,True,,user_exit,256.02749616666665,3072.329954,11646.649763205372,129,1,0.008953541982918978
LOCAL-final-q3-reference_assumed-585073781,3,reference_assumed,585073781,11,11,True,,user_exit,255.31736727272727,2808.49104,10327.455201121888,129,1,0.007218915969133377
LOCAL-final-q3-reference_assumed-1409103709,3,reference_assumed,1409103709,11,11,True,,user_exit,242.74514054545455,2670.196546,9845.982730053678,122,1,0.007529166992753744
LOCAL-final-q3-reference_assumed-1472757889,3,reference_assumed,1472757889,10,10,True,,user_exit,310.0147974,3100.147974,11580.739868436865,137,4,0.0055296249920502305
LOCAL-final-q3-reference_assumed-1822718464,3,reference_assumed,1822718464,13,13,True,,user_exit,267.5995488461539,3478.794135,13463.970668061133,138,3,0.009816708043217659
LOCAL-final-q3-reference_assumed-1345464915,3,reference_assumed,1345464915,15,15,True,,user_exit,224.60734886666665,3369.110233,12880.551167204552,139,3,0.009890165994875133
LOCAL-final-q3-reference_assumed-1296697544,3,reference_assumed,1296697544,12,12,True,,user_exit,251.9338135,3023.205762,11386.028800736065,132,5,0.008843041025102139
LOCAL-final-q3-reference_assumed-1324213427,3,reference_assumed,1324213427,12,12,True,,user_exit,261.28849483333335,3135.461938,12002.309695215052,128,1,0.010775749920867383
LOCAL-final-q3-reference_assumed-596427591,3,reference_assumed,596427591,13,13,True,,user_exit,210.2837569230769,2733.68884,10088.444200898251,125,2,0.010960750048980117
LOCAL-final-q3-reference_assumed-542945113,3,reference_assumed,542945113,11,11,True,,user_exit,250.78156818181816,2758.59725,9932.986247779552,135,3,0.008991040987893939
LOCAL-final-q3-reference_assumed-767893562,3,reference_assumed,767893562,10,10,True,,user_exit,301.99444090000003,3019.944409,11194.72203432693,137,5,0.006393874995410442
LOCAL-final-q3-reference_assumed-1077061507,3,reference_assumed,1077061507,12,12,True,,user_exit,245.04737266666666,2940.568472,11067.842376132405,126,1,0.012627167045138776
LOCAL-final-q3-reference_assumed-497013704,3,reference_assumed,497013704,16,16,True,,user_exit,203.167482125,3250.679714,12888.398563063512,121,5,0.010806582984514534
LOCAL-final-q3-reference_assumed-1740675741,3,reference_assumed,1740675741,12,12,True,,user_exit,279.20758858333335,3350.491063,12997.455318559918,131,2,0.011131083010695875
LOCAL-final-q3-reference_assumed-1274393902,3,reference_assumed,1274393902,12,12,True,,user_exit,250.06148266666665,3000.737792,11123.688959366862,135,2,0.008390833041630685
LOCAL-final-q3-reference_assumed-1234982061,3,reference_assumed,1234982061,11,11,True,,user_exit,247.87774145454543,2726.655156,10063.275775447772,125,3,0.006091875024139881
LOCAL-final-q3-reference_assumed-260648872,3,reference_assumed,260648872,12,12,True,,user_exit,246.90984575000002,2962.918149,11029.590746632004,133,3,0.007475709076970816
LOCAL-final-q3-reference_assumed-861686280,3,reference_assumed,861686280,12,12,True,,user_exit,224.68312633333335,2696.197516,9775.987585102455,130,4,0.011012292001396418
LOCAL-final-q3-reference_assumed-1528127779,3,reference_assumed,1528127779,13,13,True,,user_exit,247.18766684615383,3213.439669,12437.198347391623,127,3,0.012074415921233594
LOCAL-final-q3-reference_assumed-2142220311,3,reference_assumed,2142220311,16,16,True,,user_exit,209.9939876875,3359.903803,13339.519012469209,123,4,0.009725124924443662
LOCAL-final-q3-reference_assumed-547927108,3,reference_assumed,547927108,15,15,True,,user_exit,215.52123699999999,3232.818555,12464.092774132385,130,3,0.010850749909877777
LOCAL-final-q3-reference_assumed-398370288,3,reference_assumed,398370288,15,15,True,,user_exit,199.79360753333333,2996.904113,11644.520567621114,116,0,0.012421083054505289
LOCAL-final-q3-reference_assumed-1518097813,3,reference_assumed,1518097813,16,16,True,,user_exit,218.1700919375,3490.721471,13653.607356672457,134,4,0.015668291016481817
LOCAL-final-q3-reference_assumed-836635060,3,reference_assumed,836635060,12,12,True,,user_exit,244.50880841666665,2934.105701,11085.5285112302,126,3,0.007740375003777444
LOCAL-final-q3-reference_assumed-523802310,3,reference_assumed,523802310,14,14,True,,user_exit,242.30345935714286,3392.248431,13131.242156768521,134,3,0.009445167030207813
LOCAL-final-q3-reference_assumed-662106092,3,reference_assumed,662106092,11,11,True,,user_exit,250.03502054545453,2750.385226,10231.926140315938,124,3,0.00881833303719759
LOCAL-final-q3-reference_assumed-1312614476,3,reference_assumed,1312614476,16,16,True,,user_exit,205.265322875,3284.245166,13046.225838372733,120,3,0.018398875021375716
LOCAL-final-q3-reference_assumed-1368975556,3,reference_assumed,1368975556,10,10,True,,user_exit,291.1724832,2911.724832,10858.624166917623,129,3,0.014621124952100217
LOCAL-final-q3-reference_assumed-312083342,3,reference_assumed,312083342,15,15,True,,user_exit,242.31511306666667,3634.726696,14113.633469845023,142,2,0.011117832968011498
LOCAL-final-q3-reference_assumed-2023236244,3,reference_assumed,2023236244,16,16,True,,user_exit,213.9739744375,3423.583591,13197.917942191769,138,4,0.01405054097995162
LOCAL-final-q3-reference_assumed-1997973752,3,reference_assumed,1997973752,10,10,True,,user_exit,284.1249926,2841.249926,10476.249621791432,129,1,0.009099708055146039
LOCAL-final-q3-reference_assumed-1748709290,3,reference_assumed,1748709290,13,13,True,,user_exit,220.80011476923076,2870.401492,10932.00746729336,120,2,0.010579583002254367
LOCAL-final-q3-reference_assumed-1956250307,3,reference_assumed,1956250307,16,16,True,,user_exit,201.7344054375,3227.750487,12328.752429847045,134,3,0.013390832929871976
LOCAL-final-q3-reference_assumed-453340213,3,reference_assumed,453340213,13,13,True,,user_exit,234.9130053076923,3053.869069,11399.345340621863,134,1,0.008464750018902123
LOCAL-final-q3-reference_assumed-1021894739,3,reference_assumed,1021894739,11,11,True,,user_exit,327.85047872727273,3606.355266,14076.776318385218,138,3,0.00838300003670156
LOCAL-final-q3-reference_assumed-1289676171,3,reference_assumed,1289676171,16,16,True,,user_exit,211.204236625,3379.267786,13006.33892975887,138,5,0.01669583295006305
LOCAL-final-q3-reference_assumed-1310090657,3,reference_assumed,1310090657,11,11,True,,user_exit,263.62043727272726,2899.82481,10399.124049766287,144,5,0.007322874967940152
LOCAL-final-q3-reference_assumed-1371284377,3,reference_assumed,1371284377,12,12,True,,user_exit,261.229514,3134.754168,11843.77083618028,133,1,0.011940124910324812
LOCAL-final-q3-reference_assumed-291895626,3,reference_assumed,291895626,13,13,True,,user_exit,216.50077938461538,2814.510132,10447.550652719321,127,3,0.00969774997793138
LOCAL-final-q3-reference_assumed-1937660034,3,reference_assumed,1937660034,15,15,True,,user_exit,204.25127419999998,3063.769113,11848.845563257797,122,3,0.01641829195432365
LOCAL-final-q3-reference_assumed-1751159828,3,reference_assumed,1751159828,15,15,True,,user_exit,211.99250146666665,3179.887522,11979.437613645423,137,2,0.012316209031268954
LOCAL-final-q3-reference_assumed-217989136,3,reference_assumed,217989136,10,10,True,,user_exit,275.3458033,2753.458033,10297.290159818682,121,2,0.006351166986860335
LOCAL-final-q3-reference_assumed-776566696,3,reference_assumed,776566696,13,13,True,,user_exit,228.7821890769231,2974.168458,11305.842296335897,124,1,0.009928874904289842
LOCAL-final-q3-reference_assumed-1905196333,3,reference_assumed,1905196333,14,14,True,,user_exit,212.87965278571428,2980.315139,11396.575686368777,124,4,0.011324084014631808
LOCAL-final-q3-reference_assumed-2089914180,3,reference_assumed,2089914180,13,13,True,,user_exit,238.52346223076924,3100.805009,11764.025040625425,131,2,0.009285083040595055
LOCAL-final-q3-reference_assumed-1727381501,3,reference_assumed,1727381501,11,11,True,,user_exit,257.73494127272727,2835.084354,10520.421769062401,128,4,0.011057708994485438
LOCAL-final-q3-reference_assumed-577352776,3,reference_assumed,577352776,16,16,True,,user_exit,205.090662375,3281.450598,12992.252989376899,122,5,0.01490129204466939
LOCAL-final-q3-reference_assumed-113672572,3,reference_assumed,113672572,16,16,True,,user_exit,174.3969385625,2790.351017,10711.75507906482,115,3,0.012271916959434748
LOCAL-final-q3-reference_assumed-944028935,3,reference_assumed,944028935,11,11,True,,user_exit,266.1221852727273,2927.344038,10971.72019211496,128,3,0.011799083091318607
LOCAL-final-q3-reference_assumed-1637087785,3,reference_assumed,1637087785,13,13,True,,user_exit,240.34949269230768,3124.543405,12217.717043762455,119,2,0.010519374976865947
LOCAL-final-q3-reference_assumed-2085534289,3,reference_assumed,2085534289,10,10,True,,user_exit,280.9464658,2809.464658,10132.323300025699,136,2,0.007214417099021375
LOCAL-final-q3-reference_assumed-1662839802,3,reference_assumed,1662839802,13,13,True,,user_exit,244.4920346923077,3178.396451,12161.98224725741,130,2,0.009983291965909302
LOCAL-final-q3-reference_assumed-1207098925,3,reference_assumed,1207098925,10,10,True,,user_exit,296.1599979,2961.599979,11122.999884547682,128,2,0.008771416964009404
LOCAL-final-q3-reference_assumed-1015728973,3,reference_assumed,1015728973,13,13,True,,user_exit,235.76245453846153,3064.911909,11549.55954755806,132,2,0.012279874994419515
LOCAL-final-q3-reference_assumed-332451610,3,reference_assumed,332451610,12,12,True,,user_exit,263.58310658333335,3162.997279,12064.98640349875,131,3,0.0095135000301525
LOCAL-final-q3-reference_assumed-469013028,3,reference_assumed,469013028,10,10,True,,user_exit,274.04697339999996,2740.469734,9892.3486650046,132,1,0.0064804579596966505
LOCAL-final-q3-reference_assumed-1493029357,3,reference_assumed,1493029357,11,11,True,,user_exit,245.14997890909092,2696.649768,9768.248836598763,130,3,0.009078959003090858
LOCAL-final-q3-reference_assumed-1273554888,3,reference_assumed,1273554888,13,13,True,,user_exit,212.9685043846154,2768.590557,10417.952786890903,120,2,0.018430958036333323
LOCAL-final-q3-reference_assumed-1170258171,3,reference_assumed,1170258171,13,13,True,,user_exit,222.77627876923077,2896.091624,11055.45812592483,121,3,0.013626541011035442
LOCAL-final-q3-reference_assumed-1449067405,3,reference_assumed,1449067405,14,14,True,,user_exit,197.4757419285714,2764.660387,10208.301922135124,127,3,0.010998459067195654
LOCAL-final-q3-reference_assumed-830379720,3,reference_assumed,830379720,11,11,True,,user_exit,265.9350080909091,2925.285089,10656.425453187341,138,3,0.006074915989302099
LOCAL-final-q3-reference_assumed-651432356,3,reference_assumed,651432356,10,10,True,,user_exit,288.9590999,2889.590999,10442.95499342902,138,1,0.008630166994407773
LOCAL-final-q3-reference_assumed-839760796,3,reference_assumed,839760796,12,12,True,,user_exit,254.13557391666666,3049.626887,11578.134425378617,130,5,0.012375457910820842
LOCAL-final-q3-reference_assumed-609539424,3,reference_assumed,609539424,13,13,True,,user_exit,213.97477723076923,2781.672104,10653.360515209148,114,1,0.01220770797226578
LOCAL-final-q3-reference_assumed-592219885,3,reference_assumed,592219885,10,10,True,,user_exit,264.42169789999997,2644.216979,9536.084892656916,128,2,0.007802457897923887
LOCAL-final-q3-reference_assumed-111580228,3,reference_assumed,111580228,16,16,True,,user_exit,222.1969985625,3555.151977,14235.759883805611,126,4,0.014277999987825751
LOCAL-final-q3-reference_assumed-2091049286,3,reference_assumed,2091049286,11,11,True,,user_exit,253.74328945454545,2791.176184,10265.880913100294,129,3,0.007960874936543405
LOCAL-final-q3-reference_assumed-386139834,3,reference_assumed,386139834,13,13,True,,user_exit,267.6239313076923,3479.111107,13770.555537224203,127,2,0.010282499948516488
LOCAL-final-q3-reference_assumed-1331042499,3,reference_assumed,1331042499,16,16,True,,user_exit,187.3676230625,2997.881969,11659.409838845471,117,2,0.015649500070139766
LOCAL-final-q3-reference_assumed-664088901,3,reference_assumed,664088901,14,14,True,,user_exit,227.57097964285714,3185.993715,12539.96856122014,119,2,0.010688833077438176
LOCAL-final-q3-reference_assumed-452356889,3,reference_assumed,452356889,12,12,True,,user_exit,268.1983768333333,3218.380522,12086.902604377476,141,5,0.008305249968543649
LOCAL-final-q3-reference_assumed-216561149,3,reference_assumed,216561149,16,16,True,,user_exit,195.676999,3130.831984,11819.159922871622,135,3,0.01468237501103431
LOCAL-final-q3-reference_assumed-1241886667,3,reference_assumed,1241886667,11,11,True,,user_exit,263.80460245454543,2901.850627,10719.253134966466,133,4,0.009417833993211389
LOCAL-final-q3-reference_assumed-1425472630,3,reference_assumed,1425472630,15,15,True,,user_exit,189.94881793333334,2849.232269,10761.161334061158,122,2,0.01182920893188566
LOCAL-final-q3-reference_assumed-741135766,3,reference_assumed,741135766,12,12,True,,user_exit,247.02881516666665,2964.345782,11361.728912470084,121,2,0.010651792050339282
LOCAL-final-q3-reference_assumed-1912954398,3,reference_assumed,1912954398,12,12,True,,user_exit,252.12879616666666,3025.545554,11372.727762976474,132,4,0.009680750081315637
LOCAL-final-q3-reference_assumed-1660585880,3,reference_assumed,1660585880,15,15,True,,user_exit,205.699033,3085.485495,11937.427470094659,124,5,0.014367541996762156
LOCAL-final-q3-reference_assumed-184337646,3,reference_assumed,184337646,10,10,True,,user_exit,296.4413783,2964.413783,11042.068889612889,132,3,0.006551124970428646
LOCAL-final-q3-reference_assumed-1864677274,3,reference_assumed,1864677274,15,15,True,,user_exit,202.71170813333336,3040.675622,11883.378101513847,117,2,0.013737124972976744
LOCAL-final-q3-reference_assumed-901350543,3,reference_assumed,901350543,14,14,True,,user_exit,242.96019342857144,3401.442708,13272.213540524135,131,3,0.00982675002887845
LOCAL-final-q3-reference_assumed-2065443913,3,reference_assumed,2065443913,11,11,True,,user_exit,292.99795527272727,3222.977508,12064.887525360908,141,2,0.006886625080369413
LOCAL-final-q3-reference_assumed-107132760,3,reference_assumed,107132760,10,10,True,,user_exit,293.46285950000004,2934.628595,10888.142969971334,133,5,0.008190292050130665
LOCAL-final-q3-reference_assumed-1286352824,3,reference_assumed,1286352824,13,13,True,,user_exit,243.74624723076926,3168.701214,12068.506062848206,132,2,0.014017667039297521
LOCAL-final-q3-reference_assumed-1181757361,3,reference_assumed,1181757361,16,16,True,,user_exit,203.7378660625,3259.805857,12884.029277870459,120,1,0.010746207903139293
LOCAL-final-q3-reference_assumed-1892892112,3,reference_assumed,1892892112,13,13,True,,user_exit,238.11335392307694,3095.473601,11372.36800391197,145,6,0.010829790960997343
LOCAL-final-q3-reference_assumed-1503173587,3,reference_assumed,1503173587,12,12,True,,user_exit,247.18181091666668,2966.181731,11095.908645871044,130,2,0.008092958014458418
LOCAL-final-q3-reference_assumed-652370379,3,reference_assumed,652370379,11,11,True,,user_exit,278.14990454545455,3059.64895,11318.244747863713,140,5,0.00796204200014472
LOCAL-final-q3-reference_assumed-437280008,3,reference_assumed,437280008,12,12,True,,user_exit,267.06998475,3204.839817,12484.199082104044,124,3,0.010219041956588626
LOCAL-final-q3-reference_assumed-313632295,3,reference_assumed,313632295,13,13,True,,user_exit,217.1087903846154,2822.414275,10307.071380795822,134,4,0.009039208060130477
LOCAL-final-q3-reference_assumed-172270328,3,reference_assumed,172270328,16,16,True,,user_exit,215.189625875,3443.034014,13510.17005696702,130,2,0.00880929094273597
LOCAL-final-q3-reference_assumed-1232184224,3,reference_assumed,1232184224,15,15,True,,user_exit,201.7278332,3025.917498,10879.58748773747,149,4,0.00983200001064688
LOCAL-final-q3-reference_assumed-304852580,3,reference_assumed,304852580,10,10,True,,user_exit,249.81067750000003,2498.106775,8845.533871379841,127,2,0.005598624935373664
LOCAL-final-q3-reference_assumed-479631008,3,reference_assumed,479631008,15,15,True,,user_exit,215.45011366666668,3231.751705,12673.758518020955,122,1,0.010270084021613002
LOCAL-final-q3-fixed_positive_bias-542637487,3,fixed_positive_bias,542637487,15,15,True,,user_exit,190.00166053333334,2850.024908,10395.124546915566,136,4,0.01380762504413724
LOCAL-final-q3-fixed_positive_bias-379721249,3,fixed_positive_bias,379721249,14,14,True,,user_exit,221.63987764285713,3102.958287,11889.791436783953,127,2,0.010559624992311
LOCAL-final-q3-fixed_positive_bias-138718803,3,fixed_positive_bias,138718803,13,13,True,,user_exit,255.59235092307694,3322.700562,12813.502819177453,136,8,0.013803209061734378
LOCAL-final-q3-fixed_positive_bias-706083910,3,fixed_positive_bias,706083910,15,15,True,,user_exit,209.40148506666668,3141.022276,12010.111371036017,130,4,0.02455145795829594
LOCAL-final-q3-fixed_positive_bias-1589673444,3,fixed_positive_bias,1589673444,12,12,True,,user_exit,255.35982191666668,3064.317863,11211.589315241345,146,8,0.01619758305605501
LOCAL-final-q3-fixed_positive_bias-1318552240,3,fixed_positive_bias,1318552240,10,10,True,,user_exit,275.29225959999997,2752.922596,9884.612985739825,136,4,0.007052583037875593
LOCAL-final-q3-fixed_positive_bias-1920603491,3,fixed_positive_bias,1920603491,15,15,True,,user_exit,196.27087313333334,2944.063097,10910.315497557189,135,5,0.011395582929253578
LOCAL-final-q3-fixed_positive_bias-660545497,3,fixed_positive_bias,660545497,12,12,True,,user_exit,256.6197436666667,3079.436924,11567.184617771392,134,4,0.010132333030924201
LOCAL-final-q3-fixed_positive_bias-585073781,3,fixed_positive_bias,585073781,11,11,True,,user_exit,253.81521618181816,2791.967378,10254.836879462524,130,4,0.012209833948872983
LOCAL-final-q3-fixed_positive_bias-1409103709,3,fixed_positive_bias,1409103709,11,11,True,,user_exit,261.56002918181815,2877.160321,10620.801601030706,132,3,0.012647791998460889
LOCAL-final-q3-fixed_positive_bias-1472757889,3,fixed_positive_bias,1472757889,10,10,True,,user_exit,308.6848947,3086.848947,11459.244725492026,139,4,0.006413374911062419
LOCAL-final-q3-fixed_positive_bias-1822718464,3,fixed_positive_bias,1822718464,13,13,True,,user_exit,267.99908284615384,3483.988077,13459.940391517179,139,4,0.009509583003818989
LOCAL-final-q3-fixed_positive_bias-1345464915,3,fixed_positive_bias,1345464915,15,15,True,,user_exit,228.10435193333333,3421.565279,13317.826396749182,136,8,0.020217709010466933
LOCAL-final-q3-fixed_positive_bias-1296697544,3,fixed_positive_bias,1296697544,12,12,True,,user_exit,252.80916066666668,3033.709928,11313.549616270522,137,7,0.009737125015817583
LOCAL-final-q3-fixed_positive_bias-1324213427,3,fixed_positive_bias,1324213427,12,12,True,,user_exit,258.98967258333334,3107.876071,11599.380358329781,140,6,0.011710916995070875
LOCAL-final-q3-fixed_positive_bias-596427591,3,fixed_positive_bias,596427591,13,13,True,,user_exit,209.9747266153846,2729.671446,10003.357240757472,127,1,0.01105316705070436
LOCAL-final-q3-fixed_positive_bias-542945113,3,fixed_positive_bias,542945113,11,11,True,,user_exit,246.65323890909093,2713.185628,9605.92814374806,139,5,0.008711709058843553
LOCAL-final-q3-fixed_positive_bias-767893562,3,fixed_positive_bias,767893562,10,10,True,,user_exit,301.1596783,3011.596783,11092.983916016034,139,5,0.00660049996804446
LOCAL-final-q3-fixed_positive_bias-1077061507,3,fixed_positive_bias,1077061507,12,12,True,,user_exit,247.08400375,2965.008045,11045.040221791938,133,5,0.016432166914455593
LOCAL-final-q3-fixed_positive_bias-497013704,3,fixed_positive_bias,497013704,16,16,True,,user_exit,210.906276625,3374.500426,12987.502122123347,138,5,0.010165499988943338
LOCAL-final-q3-fixed_positive_bias-1740675741,3,fixed_positive_bias,1740675741,12,12,True,,user_exit,264.3031035833333,3171.637243,12028.186212302262,135,4,0.010513790999539196
LOCAL-final-q3-fixed_positive_bias-1274393902,3,fixed_positive_bias,1274393902,12,12,True,,user_exit,246.97805549999998,2963.736666,10868.683318757152,137,2,0.009587083011865616
LOCAL-final-q3-fixed_positive_bias-1234982061,3,fixed_positive_bias,1234982061,11,11,True,,user_exit,246.3809200909091,2710.190121,9970.950612242497,125,3,0.007523457985371351
LOCAL-final-q3-fixed_positive_bias-260648872,3,fixed_positive_bias,260648872,12,12,True,,user_exit,250.8055475,3009.66657,11063.332846053694,140,5,0.01025216595735401
LOCAL-final-q3-fixed_positive_bias-861686280,3,fixed_positive_bias,861686280,12,12,True,,user_exit,223.58187725000002,2682.982527,9879.912641722467,125,5,0.009715249994769692
LOCAL-final-q3-fixed_positive_bias-1528127779,3,fixed_positive_bias,1528127779,13,13,True,,user_exit,233.4242762307692,3034.515591,11572.577945444678,127,4,0.010218665935099125
LOCAL-final-q3-fixed_positive_bias-2142220311,3,fixed_positive_bias,2142220311,16,16,True,,user_exit,203.7693155,3260.309048,12506.545257919493,134,4,0.016931166988797486
LOCAL-final-q3-fixed_positive_bias-547927108,3,fixed_positive_bias,547927108,15,15,True,,user_exit,216.38837173333334,3245.825576,12394.127888341305,136,6,0.012322374968789518
LOCAL-final-q3-fixed_positive_bias-398370288,3,fixed_positive_bias,398370288,15,15,True,,user_exit,197.03555319999998,2955.533298,11262.666494456302,125,5,0.014466541004367173
LOCAL-final-q3-fixed_positive_bias-1518097813,3,fixed_positive_bias,1518097813,16,16,True,,user_exit,216.741489875,3467.863838,13474.319187767396,137,5,0.022284791921265423
LOCAL-final-q3-fixed_positive_bias-836635060,3,fixed_positive_bias,836635060,12,12,True,,user_exit,225.07572108333332,2700.908653,9944.543275362295,124,2,0.009147042059339583
LOCAL-final-q3-fixed_positive_bias-523802310,3,fixed_positive_bias,523802310,14,14,True,,user_exit,243.84393542857143,3413.815096,13099.075481201138,140,5,0.011733458028174937
LOCAL-final-q3-fixed_positive_bias-662106092,3,fixed_positive_bias,662106092,11,11,True,,user_exit,248.28755236363634,2731.163076,10100.815384583426,125,3,0.009808792034164071
LOCAL-final-q3-fixed_positive_bias-1312614476,3,fixed_positive_bias,1312614476,16,16,True,,user_exit,206.0263916875,3296.422267,13067.111323511917,122,5,0.01742904190905392
LOCAL-final-q3-fixed_positive_bias-1368975556,3,fixed_positive_bias,1368975556,10,10,True,,user_exit,291.0318229,2910.318229,10791.591142840838,132,5,0.015086542000062764
LOCAL-final-q3-fixed_positive_bias-312083342,3,fixed_positive_bias,312083342,15,15,True,,user_exit,236.36698793333335,3545.504819,13612.524091574505,146,6,0.01175874995533377
LOCAL-final-q3-fixed_positive_bias-2023236244,3,fixed_positive_bias,2023236244,16,16,True,,user_exit,212.6068124375,3401.708999,12958.544996693374,143,5,0.021169875049963593
LOCAL-final-q3-fixed_positive_bias-1997973752,3,fixed_positive_bias,1997973752,10,10,True,,user_exit,284.1982579,2841.982579,10479.912895588785,129,1,0.00841999996919185
LOCAL-final-q3-fixed_positive_bias-1748709290,3,fixed_positive_bias,1748709290,13,13,True,,user_exit,219.8091526153846,2857.518984,10702.594913594081,126,3,0.008738375036045909
LOCAL-final-q3-fixed_positive_bias-1956250307,3,fixed_positive_bias,1956250307,16,16,True,,user_exit,202.584696375,3241.355142,12286.7757185275,139,6,0.013469416997395456
LOCAL-final-q3-fixed_positive_bias-453340213,3,fixed_positive_bias,453340213,13,13,True,,user_exit,231.24407807692307,3006.173015,11080.8650757955,138,3,0.008257249952293932
LOCAL-final-q3-fixed_positive_bias-1021894739,3,fixed_positive_bias,1021894739,11,11,True,,user_exit,329.1099840909091,3620.209825,13961.049124601155,146,6,0.011428750003688037
LOCAL-final-q3-fixed_positive_bias-1289676171,3,fixed_positive_bias,1289676171,16,16,True,,user_exit,210.9771863125,3375.634981,12823.174889124775,146,10,0.01843495899811387
LOCAL-final-q3-fixed_positive_bias-1310090657,3,fixed_positive_bias,1310090657,11,11,True,,user_exit,260.8016321818182,2868.817954,10289.089775382217,142,4,0.006475624977611005
LOCAL-final-q3-fixed_positive_bias-1371284377,3,fixed_positive_bias,1371284377,12,12,True,,user_exit,263.98694858333334,3167.843383,11829.2169137311,141,5,0.013233541045337915
LOCAL-final-q3-fixed_positive_bias-291895626,3,fixed_positive_bias,291895626,13,13,True,,user_exit,216.16692123076925,2810.169976,10260.849876307688,133,4,0.011341874953359365
LOCAL-final-q3-fixed_positive_bias-1937660034,3,fixed_positive_bias,1937660034,15,15,True,,user_exit,206.30124419999999,3094.518663,11762.593324745736,132,7,0.017440833966247737
LOCAL-final-q3-fixed_positive_bias-1751159828,3,fixed_positive_bias,1751159828,15,15,True,,user_exit,215.40289586666668,3231.043438,12090.21720509034,144,6,0.01330899994354695
LOCAL-final-q3-fixed_positive_bias-217989136,3,fixed_positive_bias,217989136,10,10,True,,user_exit,274.6081736,2746.081736,10225.40868610707,123,3,0.007106916978955269
LOCAL-final-q3-fixed_positive_bias-776566696,3,fixed_positive_bias,776566696,13,13,True,,user_exit,228.07841376923076,2965.019379,11215.09688593938,126,2,0.009355791960842907
LOCAL-final-q3-fixed_positive_bias-1905196333,3,fixed_positive_bias,1905196333,14,14,True,,user_exit,213.82894135714287,2993.605179,11388.02589795584,127,5,0.011950000072829425
LOCAL-final-q3-fixed_positive_bias-2089914180,3,fixed_positive_bias,2089914180,13,13,True,,user_exit,242.89518507692307,3157.637406,11883.18703087277,138,5,0.012687791022472084
LOCAL-final-q3-fixed_positive_bias-1727381501,3,fixed_positive_bias,1727381501,11,11,True,,user_exit,246.2074138181818,2708.281552,9786.407753705604,131,2,0.005178124993108213
LOCAL-final-q3-fixed_positive_bias-577352776,3,fixed_positive_bias,577352776,16,16,True,,user_exit,207.793570875,3324.697134,13083.485670654572,127,7,0.013965583057142794
LOCAL-final-q3-fixed_positive_bias-113672572,3,fixed_positive_bias,113672572,16,16,True,,user_exit,172.605891875,2761.69427,10313.471344747268,125,6,0.021547709009610116
LOCAL-final-q3-fixed_positive_bias-944028935,3,fixed_positive_bias,944028935,11,11,True,,user_exit,258.9062052727273,2847.968258,10369.841291723911,136,5,0.009768999996595085
LOCAL-final-q3-fixed_positive_bias-1637087785,3,fixed_positive_bias,1637087785,13,13,True,,user_exit,241.63740053846155,3141.286207,12151.431031955433,126,5,0.01290758396498859
LOCAL-final-q3-fixed_positive_bias-2085534289,3,fixed_positive_bias,2085534289,10,10,True,,user_exit,289.60010339999997,2896.001034,10375.005163075493,143,3,0.007733209058642387
LOCAL-final-q3-fixed_positive_bias-1662839802,3,fixed_positive_bias,1662839802,13,13,True,,user_exit,242.6504636923077,3154.456028,11942.28012396008,134,3,0.010130625101737678
LOCAL-final-q3-fixed_positive_bias-1207098925,3,fixed_positive_bias,1207098925,10,10,True,,user_exit,301.0707683,3010.707683,11318.538404966477,131,4,0.009575665928423405
LOCAL-final-q3-fixed_positive_bias-1015728973,3,fixed_positive_bias,1015728973,13,13,True,,user_exit,235.3883343076923,3060.048346,11465.24171711431,134,2,0.012063708039931953
LOCAL-final-q3-fixed_positive_bias-332451610,3,fixed_positive_bias,332451610,12,12,True,,user_exit,266.614595,3199.37514,12131.875701305247,136,5,0.010277541005052626
LOCAL-final-q3-fixed_positive_bias-469013028,3,fixed_positive_bias,469013028,10,10,True,,user_exit,273.31067079999997,2733.106708,9810.53353892347,134,2,0.0067056670086458325
